0.016019510193912952 0.5002858850183356 0.5039926253334052 0.402356647763075 0.13627450980392156 0.4892027745248176 0.516837522145152 0.16457466918714556 0.06707759735545625 0.4950053518910578 0.5100466982039931 0.1463768115942029 0.21388647287708765 0.4862870984969864 0.5180983443961241 0.12947700063011972 0.30550688360450623 0.4816514690982778 0.5233333333333333 0.0829867674858223 0
0.026552795641819 0.4968395382225104 0.5138749582079573 0.2509766855702584 0.10471570926852433 0.49009224230366105 0.5204661249760985 0.20277252678008822 0.19109545381557258 0.4849973805387818 0.5247947007407481 0.15382482671707626 0.8594369055552131 0.46387795076836047 0.5297914016275924 0.09881537492123503 0.30254732862381684 0.47561474840933904 0.5343640764324781 0.09816005040957781 0
0.016549826313303893 0.501917810284741 0.5023290038883955 0.655513547574039 0.08214153754051481 0.5011189114271771 0.5050585647314507 0.1585129174543163 0.20549283242708719 0.5019166254737188 0.5020583292140385 0.07498424700693132 0.38493597828995224 0.5018996292474104 0.5022849061651948 0.03232514177693762 0.23844332953618186 0.39269331135832874 0.9623936595651936 0.03058601134215501 0
0.008064598558791235 0.5021856527146046 0.5022029721242687 0.5221928166351607 0.07750965912987891 0.5027758091188279 0.5055030368151927 0.2599243856332703 0.15703730979437608 0.48016815489889214 0.5232460850798326 0.07223692501575299 0.2612732401649144 0.472071173654298 0.5336952958720572 0.053245116572148705 0.3830137262092211 0.46375604880749505 0.5437879735685986 0.03442974165091368 0
0.025221705933870926 0.5007079919616632 0.5006911393402633 0.4076244486452426 0.08983178804051335 0.4991046343533246 0.4989412265823046 0.22678008821676118 0.19381193663016308 0.493741714036649 0.4969150488228638 0.08151228733459358 0.30182583425193144 0.5132050639676659 0.46545144804088645 0.07421550094517958 0.546894560588262 0.5227549337428202 0.4479420295673292 0.07371140516698173 0
0.003598045979899748 0.5017658461354118 0.5024610783959409 0.7671581600504096 0.06805350397526608 0.4958222083488944 0.5148919645561246 0.13300567107750472 0.9771752827205225 0.5015883717383802 0.5020972285762442 0.03078764965343415 0.15715983363042216 0.48761826408885234 0.5679532885415238 0.021613106490233146 0.29860836952230596 0.5003158310303988 0.5275463876825897 0.015059861373660995 0
0.012985258607583294 0.5010911272531502 0.504532142976574 0.7463264020163831 0.08566772655007975 0.4913020667726547 0.5095649178590355 0.09325771896660366 0.15965430722051926 0.48880308521512833 0.5102155933463433 0.05318210459987398 0.2611752694952409 0.4920829955259284 0.5097606822208208 0.041121613106490235 0.3603557051012446 0.49806525265877544 0.507274329547958 0.024700693131695022 0
0.007940341124832466 0.5029665743567415 0.49735406340864824 0.5857340894770007 0.07818729292270872 0.5109302862419205 0.45559753679865317 0.14575929426591053 0.1673495365545228 0.5129194980614499 0.4294392796097891 0.08870825456836799 0.2673663632119547 0.5093423202614379 0.42977007469654527 0.08463768115942029 0.38115051404607636 0.5032857301972405 0.4513920164262299 0.051001890359168245 0
0.02047492106415216 0.5078898713723441 0.5045243747231158 0.38598613736609955 0.061552932027953686 0.5112305183063236 0.49641821298031485 0.1728922495274102 0.17921198740844244 0.5080523543667811 0.4642751185756279 0.12772526780088217 0.11608262144805594 0.51011219140949 0.4792180806033708 0.11620667926906113 0.25147876321621765 0.5038162022066394 0.458410541486514 0.08156269691241336 0
0.010095232160166216 0.5158858569773771 0.49766257279348325 0.45149338374291115 0.06345815244651107 0.5405360591752135 0.47854737072717934 0.21446754883427852 0.14303904338536866 0.5454491023122782 0.4623436369275302 0.11475740390674229 0.2361107298729071 0.5514369630259941 0.44781367516675424 0.10831758034026465 0.3647390417558172 0.5617453107599125 0.4280584856788907 0.07899180844360429 0
0.012989147921742212 0.501883756983649 0.5042712142042305 0.507296786389414 0.1439076512587414 0.49505109897802074 0.5017643764771765 0.11971014492753623 0.38925179522816683 0.5128147270026846 0.4287105697039053 0.09038437303087586 0.6678856157847738 0.5155157447594424 0.4355896204635705 0.08081915563957152 0.27425264069795613 0.5089205624848652 0.44780098158588555 0.07226212980466289 0
0.004061302893321121 0.5019188640339628 0.5022526634546168 0.5375803402646503 0.09317657393188644 0.5011676217880713 0.5051224541533651 0.15304347826086956 0.17499901982565877 0.5016462572587355 0.5030834106581978 0.11344675488342786 0.2738885837607736 0.501944028125572 0.5020364974601963 0.07963453056080655 0.37673727787830175 0.5019607843137255 0.5019657078148271 0.06022684310018903 0
0.0052379800385746285 0.5023705578403465 0.5024435057161117 0.398361688720857 0.09046007806134225 0.501855469097456 0.5100719535379624 0.20835538752362948 0.17210641385679518 0.4919429418675513 0.5213232938160847 0.15732829237555135 0.29777247496305775 0.4806818688307636 0.5278497200593825 0.0720730938878387 0.4680382295416027 0.47558059267294517 0.5269373633778742 0.06013862633900441 0
